Product,Category,Cost,Discount,Quantity,SalesDate,CustomerID,CustomerReview,SalesPrice
Novel,Online,319.49,1.11,2,2023-11-06,Customer_2,816,315.943661
Fitness Tracker,Gifts,72.65,2.57,10,2023-09-20,Customer_3,9862,70.78289500000001
T-shirt,Gifts,492.49,1.08,6,2023-10-18,Customer_1,8761,487.171108
Smartphone,Online,417.22,9.85,9,2023-10-24,Customer_2,1882,376.12383
Gaming Console,Promotions,339.73,5.24,3,2023-10-29,Customer_3,1461,321.928148
Air Purifier,Store,483.09,6.01,1,2023-11-13,Customer_1,2910,454.056291
Yoga Mat,Gifts,203.89,2.05,5,2023-10-17,Customer_2,2234,199.710255
Coffee Maker,Promotions,243.5,7.48,4,2023-10-03,Customer_3,5815,225.2862
Sunglasses,Online,54.68,2.41,7,2023-11-01,Customer_1,4055,53.362212
Coffee Maker,Gifts,406.48,7.61,9,2023-10-30,Customer_2,1917,375.546872
T-shirt,Promotions,493.31,5.41,6,2023-10-02,Customer_3,6281,466.621929
Backpack,Store,51.05,7.34,7,2023-10-25,Customer_1,8889,47.302929999999996
Laptop,Gifts,61.77,4.5,3,2023-10-04,Customer_2,2871,58.99035000000001
Coffee Maker,Promotions,402.95,9.16,3,2023-11-07,Customer_3,3694,366.03978
Headphones,Promotions,97.9,6.12,3,2023-11-09,Customer_1,692,91.90852000000001
Digital Camera,Store,155.62,1.02,7,2023-09-20,Customer_2,6035,154.032676
Yoga Mat,Gifts,152.96,1.04,5,2023-09-18,Customer_3,68,151.369216
Candle Holder,Online,129.94,3.13,2,2023-09-20,Customer_1,3835,125.872878
Smartphone,Promotions,229.16,9.06,1,2023-09-21,Customer_2,8190,208.398104
Smartphone,Gifts,326.17,2.36,5,2023-10-21,Customer_3,8132,318.472388
T-shirt,Gifts,80.12,8.92,4,2023-09-25,Customer_1,4786,72.973296
Sunglasses,Online,358.29,5.18,3,2023-10-23,Customer_2,1413,339.73057800000004
Bluetooth Speaker,Store,226.18,6.41,1,2023-10-08,Customer_3,5494,211.681862
Microwave,Promotions,494.26,1.99,7,2023-10-04,Customer_1,1473,484.424226
Desk Lamp,Store,379.37,4.25,7,2023-09-27,Customer_2,545,363.246775
Sunglasses,Gifts,345.15,5.34,9,2023-09-20,Customer_3,8400,326.71898999999996
Yoga Mat,Store,311.38,4.51,9,2023-11-12,Customer_1,6343,297.336762
Candle Holder,Gifts,391.26,3.36,1,2023-10-19,Customer_2,8420,378.11366399999997
Gaming Console,Promotions,53.73,6.38,10,2023-09-16,Customer_3,9689,50.302026
Air Purifier,Store,128.94,3.37,1,2023-10-08,Customer_1,6384,124.59472199999999
Sunglasses,Gifts,147.37,7.83,2,2023-10-26,Customer_2,4581,135.830929
Desk Lamp,Gifts,73.58,7.9,10,2023-09-19,Customer_3,5552,67.76718
Laptop,Gifts,250.96,7.08,3,2023-11-12,Customer_1,4367,233.192032
Travel Mug,Gifts,337.16,7.43,10,2023-11-09,Customer_2,9141,312.109012
Travel Mug,Promotions,141.52,3.37,3,2023-10-29,Customer_3,3413,136.750776
Backpack,Promotions,363.29,6.66,1,2023-10-11,Customer_1,9635,339.09488600000003
Microwave,Online,68.9,8.58,9,2023-09-29,Customer_2,3199,62.98838000000001
Headphones,Promotions,100.13,3.08,9,2023-10-23,Customer_3,922,97.045996
Desk Lamp,Online,374.97,1.45,5,2023-10-06,Customer_1,9273,369.532935
Gaming Console,Online,122.33,6.1,7,2023-10-13,Customer_2,7890,114.86787
Sunglasses,Online,176.02,2.18,6,2023-11-09,Customer_3,9088,172.18276400000002
Novel,Online,343.47,7.84,7,2023-10-11,Customer_1,9208,316.54195200000004
Yoga Mat,Store,142.67,7.26,10,2023-09-25,Customer_2,602,132.31215799999998
Coffee Maker,Store,85.26,2.74,10,2023-10-22,Customer_3,4083,82.923876
Novel,Store,457.98,3.58,4,2023-09-25,Customer_1,7315,441.584316
Digital Camera,Online,332.2,5.1,5,2023-10-13,Customer_2,9622,315.2578
Cookware Set,Promotions,238.86,6.84,5,2023-10-03,Customer_3,4111,222.52197600000002
Headphones,Promotions,308.4,1.56,8,2023-11-10,Customer_1,3764,303.58896
Laptop,Promotions,472.6,4.5,10,2023-10-18,Customer_2,7532,451.333
Candle Holder,Gifts,135.07,1.69,4,2023-09-19,Customer_3,5115,132.787317
Yoga Mat,Promotions,376.1,4.99,1,2023-09-17,Customer_1,5969,357.33261000000005
Fitness Tracker,Promotions,217.07,7.88,3,2023-09-21,Customer_2,8503,199.96488399999998
Microwave,Store,395.73,1.69,9,2023-09-28,Customer_3,9872,389.042163
Microwave,Store,474.54,7.88,6,2023-11-08,Customer_1,8992,437.146248
Candle Holder,Promotions,167.85,4.81,1,2023-11-12,Customer_2,5857,159.776415
Fitness Tracker,Gifts,290.79,3.27,3,2023-10-15,Customer_3,6105,281.28116700000004
Backpack,Online,362.71,7.77,4,2023-11-13,Customer_1,8895,334.527433
T-shirt,Promotions,240.69,8.89,2,2023-10-01,Customer_2,3380,219.292659
Sunglasses,Online,84.57,4.08,2,2023-10-24,Customer_3,7799,81.11954399999999
Digital Camera,Gifts,104.08,4.29,6,2023-11-10,Customer_1,1076,99.614968
Coffee Maker,Store,208.53,6.11,9,2023-10-04,Customer_2,8333,195.788817
Yoga Mat,Promotions,58.25,5.31,5,2023-09-22,Customer_3,6401,55.156925
Bluetooth Speaker,Online,50.96,5.91,6,2023-11-10,Customer_1,8858,47.948264
Sunglasses,Online,200.32,2.05,1,2023-09-21,Customer_2,9015,196.21344
Bluetooth Speaker,Promotions,91.0,4.59,8,2023-10-06,Customer_3,8841,86.8231
Coffee Maker,Gifts,241.61,4.39,8,2023-09-15,Customer_1,4737,231.00332100000003
Yoga Mat,Store,335.24,7.36,1,2023-09-20,Customer_2,124,310.566336
Fitness Tracker,Online,348.01,4.95,7,2023-10-20,Customer_3,6740,330.783505
Backpack,Store,231.0,6.39,7,2023-10-20,Customer_1,6157,216.2391
Laptop,Store,412.85,4.55,7,2023-10-30,Customer_2,3925,394.06532500000003
Headphones,Online,273.09,2.44,2,2023-10-06,Customer_3,4687,266.426604
Gaming Console,Store,373.1,3.33,9,2023-09-18,Customer_1,1349,360.67577
Cookware Set,Store,442.42,1.36,5,2023-10-21,Customer_2,4764,436.403088
Desk Lamp,Store,387.13,4.63,2,2023-11-13,Customer_3,5940,369.205881
Novel,Online,451.81,9.77,10,2023-09-27,Customer_1,2610,407.668163
Novel,Store,341.61,6.86,3,2023-10-21,Customer_2,3423,318.17555400000003
T-shirt,Online,221.42,9.36,3,2023-10-08,Customer_3,5899,200.695088
Backpack,Online,69.61,9.73,4,2023-10-10,Customer_1,9710,62.836947
Desk Lamp,Store,164.61,4.33,10,2023-11-07,Customer_2,7962,157.48238700000002
Digital Camera,Online,489.75,4.7,5,2023-10-02,Customer_3,5938,466.73175
Sunglasses,Online,117.03,3.97,1,2023-10-17,Customer_1,5964,112.383909
Running Shoes,Promotions,484.63,4.64,10,2023-11-01,Customer_2,4160,462.143168
Headphones,Promotions,330.29,8.13,10,2023-10-31,Customer_3,5624,303.437423
T-shirt,Store,492.52,6.79,3,2023-10-14,Customer_1,956,459.07789199999996
Coffee Maker,Store,475.88,7.15,4,2023-10-03,Customer_2,1396,441.85458
Candle Holder,Gifts,411.63,2.26,6,2023-10-19,Customer_3,135,402.327162
Yoga Mat,Online,146.16,7.53,9,2023-09-30,Customer_1,7300,135.154152
Smartphone,Store,468.8,9.78,8,2023-10-13,Customer_2,4578,422.95136
Travel Mug,Online,65.74,6.91,10,2023-11-08,Customer_3,1697,61.197365999999995
Backpack,Online,220.29,6.62,4,2023-11-10,Customer_1,8518,205.70680199999998
Laptop,Online,489.2,6.54,1,2023-09-15,Customer_2,105,457.20632
Travel Mug,Promotions,55.16,8.48,6,2023-09-24,Customer_3,8277,50.482431999999996
Travel Mug,Store,349.96,9.41,6,2023-11-12,Customer_1,5188,317.02876399999997
Coffee Maker,Online,491.99,7.04,4,2023-11-10,Customer_2,2390,457.353904
Desk Lamp,Gifts,414.57,5.94,6,2023-11-07,Customer_3,616,389.944542
Desk Lamp,Gifts,332.63,6.39,7,2023-09-30,Customer_1,1956,311.374943
T-shirt,Gifts,176.61,7.28,9,2023-10-15,Customer_2,8631,163.752792
Coffee Maker,Online,424.56,5.07,3,2023-11-09,Customer_3,3461,403.034808
Microwave,Promotions,341.16,6.04,1,2023-09-25,Customer_1,7774,320.553936
Sunglasses,Store,450.7,3.16,7,2023-10-08,Customer_2,6297,436.45788
Yoga Mat,Promotions,341.55,7.35,7,2023-11-04,Customer_3,254,316.446075
Desk Lamp,Gifts,435.49,5.22,9,2023-10-18,Customer_1,384,412.757422
Backpack,Online,53.6,9.36,9,2023-09-24,Customer_2,3370,48.583040000000004
Digital Camera,Promotions,492.67,8.26,4,2023-09-25,Customer_3,9882,451.975458
Air Purifier,Store,409.5,3.71,6,2023-11-09,Customer_1,2257,394.30755
Headphones,Promotions,54.4,8.92,4,2023-11-11,Customer_2,8638,49.54752
Laptop,Store,413.25,9.64,10,2023-10-14,Customer_3,7154,373.4127
Desk Lamp,Store,427.73,9.46,4,2023-09-22,Customer_1,889,387.266742
Bluetooth Speaker,Online,380.14,3.38,4,2023-10-13,Customer_2,2776,367.291268
Candle Holder,Store,116.8,4.97,4,2023-10-30,Customer_3,6235,110.99504
Running Shoes,Gifts,199.83,10.0,6,2023-10-08,Customer_1,9769,179.847
Novel,Store,452.38,6.79,8,2023-09-19,Customer_2,7905,421.663398
Gaming Console,Promotions,230.21,2.08,8,2023-09-24,Customer_3,2470,225.42163200000002
Sunglasses,Online,260.27,1.72,1,2023-11-03,Customer_1,4055,255.793356
Microwave,Store,167.18,6.63,4,2023-10-22,Customer_2,4148,156.095966
Novel,Promotions,165.89,1.85,2,2023-11-04,Customer_3,6043,162.821035
Headphones,Promotions,452.25,3.32,6,2023-11-01,Customer_1,3354,437.2353
Bluetooth Speaker,Store,333.73,1.34,9,2023-10-26,Customer_2,4199,329.258018
Desk Lamp,Gifts,333.21,4.37,1,2023-10-08,Customer_3,6671,318.64872299999996
Novel,Online,246.3,6.01,5,2023-10-28,Customer_1,4852,231.49737000000002
T-shirt,Promotions,135.03,3.47,5,2023-10-13,Customer_2,109,130.344459
Air Purifier,Online,142.61,5.65,2,2023-09-27,Customer_3,3606,134.552535
Novel,Gifts,148.99,3.93,7,2023-10-14,Customer_1,3272,143.134693
Fitness Tracker,Online,345.93,1.21,4,2023-10-02,Customer_2,2864,341.74424700000003
Headphones,Store,278.31,6.18,7,2023-10-14,Customer_3,8863,261.110442
Yoga Mat,Store,412.48,2.81,3,2023-11-08,Customer_1,206,400.889312
Coffee Maker,Store,351.17,1.97,6,2023-09-15,Customer_2,8541,344.251951
Yoga Mat,Online,392.51,5.94,6,2023-09-16,Customer_3,9755,369.194906
Backpack,Gifts,427.69,2.24,9,2023-11-13,Customer_1,1141,418.109744
Bluetooth Speaker,Online,220.15,2.48,6,2023-09-26,Customer_2,6275,214.69028
T-shirt,Store,50.71,2.08,5,2023-10-02,Customer_3,7492,49.655232
T-shirt,Store,335.92,5.02,8,2023-10-22,Customer_1,2695,319.056816
Headphones,Store,275.06,2.96,1,2023-10-05,Customer_2,988,266.918224
Candle Holder,Online,322.95,2.75,4,2023-10-24,Customer_3,7489,314.068875
Digital Camera,Online,158.9,6.81,10,2023-11-07,Customer_1,85,148.07891
Air Purifier,Store,138.01,8.45,3,2023-10-02,Customer_2,348,126.34815499999999
Gaming Console,Gifts,450.82,1.52,7,2023-10-02,Customer_3,3660,443.967536
Laptop,Promotions,368.19,5.65,8,2023-09-22,Customer_1,6739,347.387265
Digital Camera,Store,463.39,4.54,7,2023-10-03,Customer_2,2263,442.35209399999997
Headphones,Online,214.15,1.35,10,2023-10-29,Customer_3,5191,211.258975
Novel,Store,237.72,2.67,5,2023-10-10,Customer_1,9652,231.372876
Gaming Console,Store,389.82,5.79,10,2023-11-13,Customer_2,814,367.249422
Desk Lamp,Gifts,446.55,8.08,1,2023-11-07,Customer_3,2969,410.46876000000003
Fitness Tracker,Store,154.23,5.89,9,2023-09-24,Customer_1,6893,145.145853
Fitness Tracker,Gifts,435.23,5.31,2,2023-10-17,Customer_2,3574,412.11928700000004
Novel,Online,101.62,3.44,2,2023-10-29,Customer_3,8102,98.124272
Coffee Maker,Online,253.17,2.94,5,2023-10-03,Customer_1,8722,245.726802
Laptop,Online,53.85,6.99,10,2023-10-13,Customer_2,1803,50.085885000000005
Backpack,Online,243.7,4.22,6,2023-10-12,Customer_3,48,233.41585999999998
Desk Lamp,Store,179.6,8.71,8,2023-09-25,Customer_1,9944,163.95684
Microwave,Online,262.81,1.3,8,2023-11-08,Customer_2,9440,259.39347
T-shirt,Promotions,446.05,4.95,6,2023-11-01,Customer_3,7821,423.970525
Cookware Set,Gifts,173.35,2.66,2,2023-10-06,Customer_1,2580,168.73889
Headphones,Gifts,180.31,2.51,9,2023-11-04,Customer_2,3592,175.784219
Fitness Tracker,Online,349.15,6.29,5,2023-10-19,Customer_3,1737,327.18846499999995
Laptop,Store,420.87,9.36,9,2023-11-11,Customer_1,3976,381.476568
Laptop,Promotions,181.55,5.0,2,2023-11-04,Customer_2,4043,172.47250000000003
Backpack,Online,446.12,4.92,1,2023-10-06,Customer_3,7771,424.170896
Gaming Console,Online,403.43,3.88,1,2023-10-28,Customer_1,2281,387.776916
Fitness Tracker,Promotions,473.49,6.67,4,2023-10-13,Customer_2,5715,441.90821700000004
Cookware Set,Promotions,168.15,8.29,7,2023-10-22,Customer_3,2357,154.210365
Candle Holder,Online,290.31,8.14,9,2023-09-20,Customer_1,8198,266.678766
Cookware Set,Store,420.02,2.37,2,2023-11-06,Customer_2,9755,410.065526
Digital Camera,Promotions,369.1,6.39,2,2023-10-03,Customer_3,9047,345.51451000000003
Coffee Maker,Store,369.7,1.18,3,2023-10-23,Customer_1,7227,365.33754
Laptop,Promotions,453.07,4.93,9,2023-11-04,Customer_2,4107,430.733649
Novel,Store,209.21,9.55,9,2023-10-27,Customer_3,5641,189.230445
Digital Camera,Store,141.63,9.37,6,2023-10-07,Customer_1,4103,128.35926899999998
Bluetooth Speaker,Store,199.2,9.81,9,2023-11-10,Customer_2,3366,179.65848
Fitness Tracker,Online,103.37,1.15,6,2023-09-22,Customer_3,430,102.181245
Yoga Mat,Promotions,498.09,8.0,2,2023-10-30,Customer_1,7244,458.2428
Cookware Set,Online,378.64,6.91,9,2023-10-07,Customer_2,6885,352.475976
Fitness Tracker,Promotions,385.43,7.52,5,2023-11-09,Customer_3,4966,356.445664
Smartphone,Gifts,198.65,9.21,7,2023-11-03,Customer_1,5915,180.354335
Backpack,Promotions,400.27,2.91,7,2023-10-27,Customer_2,8074,388.622143
Sunglasses,Store,401.89,9.72,1,2023-11-03,Customer_3,9425,362.82629199999997
Gaming Console,Online,389.13,6.14,4,2023-10-03,Customer_1,9529,365.237418
Bluetooth Speaker,Promotions,309.74,9.43,8,2023-10-11,Customer_2,3558,280.531518
Candle Holder,Online,385.14,7.26,2,2023-09-24,Customer_3,892,357.178836
T-shirt,Online,118.89,7.32,8,2023-10-25,Customer_1,1769,110.187252
Air Purifier,Promotions,456.13,3.01,9,2023-09-26,Customer_2,5811,442.400487
Backpack,Promotions,325.5,8.08,6,2023-09-20,Customer_3,9321,299.1996
Yoga Mat,Gifts,354.0,9.25,10,2023-09-17,Customer_1,7553,321.255
Laptop,Store,250.04,5.48,6,2023-11-09,Customer_2,4827,236.337808
Backpack,Online,136.98,1.54,1,2023-10-27,Customer_3,7004,134.870508
Air Purifier,Online,380.41,6.12,6,2023-10-22,Customer_1,4053,357.128908
Bluetooth Speaker,Online,100.16,2.65,5,2023-10-31,Customer_2,4384,97.50576
T-shirt,Promotions,190.53,7.99,3,2023-10-13,Customer_3,2972,175.306653
Coffee Maker,Gifts,291.64,5.34,9,2023-10-27,Customer_1,6169,276.066424
Candle Holder,Promotions,139.72,1.31,6,2023-10-28,Customer_2,1665,137.889668
Gaming Console,Gifts,390.15,6.81,10,2023-10-31,Customer_3,9151,363.580785
Gaming Console,Store,150.71,2.86,1,2023-09-27,Customer_1,332,146.399694
Digital Camera,Store,293.27,8.93,2,2023-10-11,Customer_2,9076,267.080989
Laptop,Gifts,238.41,5.88,3,2023-09-15,Customer_3,9575,224.391492
Running Shoes,Online,409.31,6.1,5,2023-11-04,Customer_1,7732,384.34209
Microwave,Store,402.37,4.99,7,2023-11-07,Customer_2,7068,382.291737
Travel Mug,Store,432.79,2.54,9,2023-11-11,Customer_3,3444,421.797134
Smartphone,Online,499.48,6.61,2,2023-10-26,Customer_1,1395,466.464372
Air Purifier,Promotions,396.81,5.45,9,2023-09-30,Customer_2,2345,375.183855
Yoga Mat,Online,441.71,8.03,1,2023-11-06,Customer_3,3832,406.240687
Desk Lamp,Online,268.55,2.51,2,2023-10-02,Customer_1,2126,261.809395
Travel Mug,Online,411.21,2.74,6,2023-09-22,Customer_2,217,399.942846
Headphones,Online,226.75,3.18,1,2023-10-16,Customer_3,1578,219.53935
Smartphone,Gifts,341.45,3.5,4,2023-09-30,Customer_1,4550,329.49924999999996
Sunglasses,Promotions,257.23,8.62,2,2023-10-11,Customer_2,9216,235.05677400000002
Novel,Promotions,217.43,6.44,1,2023-10-18,Customer_3,2513,203.42750800000002
Cookware Set,Gifts,405.63,2.13,1,2023-09-15,Customer_1,8456,396.990081
Backpack,Promotions,359.59,4.98,2,2023-09-28,Customer_2,2018,341.682418
Desk Lamp,Online,296.51,7.2,9,2023-10-02,Customer_3,6826,275.16128
Cookware Set,Gifts,296.05,7.87,9,2023-10-14,Customer_1,6895,272.75086500000003
Air Purifier,Gifts,344.66,3.16,7,2023-09-27,Customer_2,7484,333.768744
Air Purifier,Promotions,197.33,9.25,7,2023-09-23,Customer_3,321,179.076975
Yoga Mat,Promotions,166.58,7.8,1,2023-10-31,Customer_1,795,153.58676000000003
Digital Camera,Store,126.44,9.34,1,2023-10-06,Customer_2,2050,114.630504
Air Purifier,Promotions,151.52,5.31,7,2023-11-10,Customer_3,9268,143.474288
Coffee Maker,Online,290.24,8.7,4,2023-11-03,Customer_1,6230,264.98912
Novel,Online,199.95,6.19,9,2023-10-16,Customer_2,5837,187.573095
Microwave,Store,294.59,5.83,4,2023-10-22,Customer_3,518,277.41540299999997
Novel,Promotions,498.64,5.55,2,2023-09-26,Customer_1,9751,470.96548
Bluetooth Speaker,Promotions,169.07,1.65,4,2023-10-09,Customer_2,269,166.28034499999998
Desk Lamp,Store,281.78,1.39,8,2023-11-06,Customer_3,5361,277.863258
Candle Holder,Online,241.83,8.54,9,2023-10-08,Customer_1,5014,221.17771800000003
Novel,Online,431.22,2.12,10,2023-10-07,Customer_2,3531,422.07813600000003
Running Shoes,Online,356.61,7.65,8,2023-10-26,Customer_3,6419,329.329335
Laptop,Store,354.6,8.3,4,2023-10-27,Customer_1,8921,325.1682
Digital Camera,Store,421.34,1.1,9,2023-10-27,Customer_2,9856,416.70525999999995
Running Shoes,Online,285.55,6.5,6,2023-10-05,Customer_3,7529,266.98925
Novel,Promotions,476.28,5.01,10,2023-11-08,Customer_1,8304,452.418372
Air Purifier,Online,120.62,6.77,6,2023-10-13,Customer_2,8182,112.454026
Sunglasses,Promotions,479.63,8.96,6,2023-09-28,Customer_3,9067,436.655152
Running Shoes,Online,227.03,7.0,8,2023-10-24,Customer_1,4290,211.1379
Travel Mug,Store,81.22,4.73,6,2023-10-09,Customer_2,9565,77.378294
Candle Holder,Promotions,293.72,1.56,6,2023-09-15,Customer_3,6281,289.137968
Headphones,Promotions,258.86,8.49,2,2023-10-09,Customer_1,7140,236.882786
Yoga Mat,Online,487.61,4.33,5,2023-10-01,Customer_2,5387,466.496487
Laptop,Promotions,383.37,3.52,10,2023-11-03,Customer_3,6934,369.875376
Yoga Mat,Promotions,490.88,1.48,4,2023-10-22,Customer_1,8397,483.614976
Laptop,Store,190.74,6.75,10,2023-09-24,Customer_2,9433,177.86505
Sunglasses,Store,186.4,2.65,3,2023-11-12,Customer_3,2649,181.4604
Bluetooth Speaker,Online,346.08,2.97,8,2023-10-31,Customer_1,3171,335.801424
Fitness Tracker,Online,176.49,4.74,9,2023-10-11,Customer_2,2052,168.12437400000002
T-shirt,Store,427.23,5.89,7,2023-10-31,Customer_3,1930,402.06615300000004
Backpack,Gifts,430.28,3.92,2,2023-09-21,Customer_1,6222,413.41302399999995
Digital Camera,Store,126.07,2.97,3,2023-11-11,Customer_2,4443,122.32572099999999
Novel,Store,349.98,6.03,4,2023-10-15,Customer_3,2418,328.876206
Smartphone,Store,308.67,6.01,8,2023-10-15,Customer_1,4291,290.118933
Cookware Set,Promotions,148.08,7.14,2,2023-09-17,Customer_2,1318,137.507088
Running Shoes,Promotions,238.09,8.41,9,2023-09-19,Customer_3,2226,218.066631
Sunglasses,Online,293.99,1.52,4,2023-09-18,Customer_1,7203,289.52135200000004
Headphones,Store,61.97,5.57,4,2023-10-19,Customer_2,1035,58.518271
Bluetooth Speaker,Gifts,444.02,6.2,1,2023-11-09,Customer_3,7722,416.49075999999997
Fitness Tracker,Gifts,474.55,8.96,6,2023-10-30,Customer_1,5611,432.03032
Fitness Tracker,Gifts,197.88,7.7,4,2023-11-02,Customer_2,7552,182.64324
Air Purifier,Online,127.06,8.94,5,2023-10-24,Customer_3,8944,115.70083600000001
Digital Camera,Gifts,462.59,6.11,5,2023-11-12,Customer_1,8081,434.32575099999997
Smartphone,Gifts,399.46,1.44,3,2023-10-14,Customer_2,8751,393.70777599999997
Smartphone,Promotions,281.26,2.12,5,2023-10-03,Customer_3,6466,275.297288
Fitness Tracker,Online,266.63,7.13,4,2023-10-23,Customer_1,7689,247.619281
Laptop,Promotions,267.69,8.45,2,2023-10-07,Customer_2,8748,245.070195
Digital Camera,Promotions,194.75,1.15,7,2023-09-16,Customer_3,5415,192.510375
Desk Lamp,Store,79.75,8.65,2,2023-09-15,Customer_1,8605,72.851625
Gaming Console,Promotions,259.83,1.54,2,2023-09-29,Customer_2,6648,255.82861799999998
Smartphone,Store,250.54,2.9,4,2023-11-06,Customer_3,2718,243.27434
Headphones,Gifts,286.98,5.69,10,2023-09-24,Customer_1,3681,270.650838
Microwave,Store,103.07,8.27,6,2023-09-29,Customer_2,5276,94.546111
Laptop,Gifts,419.65,8.49,5,2023-11-09,Customer_3,8401,384.021715
Smartphone,Online,95.36,3.81,5,2023-09-27,Customer_1,6306,91.726784
Gaming Console,Promotions,399.99,3.66,1,2023-11-03,Customer_2,8377,385.350366
Coffee Maker,Store,385.72,3.37,4,2023-09-18,Customer_3,8522,372.72123600000003
Candle Holder,Store,483.19,6.24,8,2023-10-09,Customer_1,4280,453.038944
Bluetooth Speaker,Promotions,164.52,5.68,1,2023-09-29,Customer_2,3346,155.175264
Novel,Promotions,236.21,4.06,1,2023-10-29,Customer_3,7809,226.619874
Smartphone,Online,498.07,5.27,8,2023-09-15,Customer_1,6877,471.821711
Fitness Tracker,Gifts,134.08,5.32,8,2023-10-23,Customer_2,2059,126.94694400000002
Gaming Console,Promotions,444.28,4.77,5,2023-10-15,Customer_3,5576,423.08784399999996
T-shirt,Promotions,441.16,3.05,2,2023-10-31,Customer_1,2189,427.70462000000003
Running Shoes,Store,139.09,8.06,1,2023-10-20,Customer_2,7520,127.879346
Travel Mug,Online,287.81,2.66,3,2023-11-13,Customer_3,5451,280.154254
Air Purifier,Store,130.38,6.24,3,2023-11-02,Customer_1,7304,122.244288
Gaming Console,Promotions,359.04,4.08,2,2023-10-19,Customer_2,9673,344.391168
T-shirt,Promotions,312.22,4.66,7,2023-10-07,Customer_3,826,297.67054800000005
Bluetooth Speaker,Online,415.66,2.01,5,2023-10-12,Customer_1,8388,407.30523400000004
Travel Mug,Online,461.04,4.46,5,2023-11-12,Customer_2,6247,440.477616
Gaming Console,Gifts,451.64,7.39,5,2023-10-31,Customer_3,3478,418.263804
Fitness Tracker,Promotions,311.39,2.42,8,2023-10-05,Customer_1,949,303.854362
